military_group_id,unit_id
3c_roman,3c_Rom_Equites_Catafractarii_commander
3c_roman_empire,3c_Rom_Equites_Catafractarii_commander
3c_roman_empire,3c_Rom_Equites_Dalmatarum
3c_roman_empire,3c_Rom_Equites_Promoti
3c_roman_empire,3c_Rom_Equites_Scutarii
3c_gallicclient,3c_Rom_Equites_Scutarii_commander
3c_roman,3c_Rom_Equites_Scutarii_commander
3c_roman_empire,3c_Rom_Equites_Scutarii_commander
3c_gallicclient,3c_Rom_Evocati_Cohort
3c_roman,3c_Rom_Evocati_Cohort
3c_roman_empire,3c_Rom_Evocati_Cohort
3c_gallicclient,3c_Rom_Evocati_Cohort_commander
3c_roman,3c_Rom_Evocati_Cohort_commander
3c_roman_empire,3c_Rom_Evocati_Cohort_commander
3c_roman,3c_Rom_Fire_Pot_Bireme
3c_roman_empire,3c_Rom_Fire_Pot_Bireme
3c_gallic_empire,3c_Rom_Giant_Ballista
3c_gallicclient,3c_Rom_Giant_Ballista
3c_numidian,3c_Rom_Giant_Ballista
3c_palmyrene_empire,3c_Rom_Giant_Ballista
3c_roman,3c_Rom_Giant_Ballista
3c_roman_empire,3c_Rom_Giant_Ballista
3c_gallic_empire,3c_Rom_Gladiators
3c_palmyrene_empire,3c_Rom_Gladiators
3c_roman_empire,3c_Rom_Gladiators
3c_roman_empire,3c_Rom_Herculianii
3c_gallicclient,3c_Rom_Horse_Archers
3c_roman,3c_Rom_Horse_Archers
3c_roman_empire,3c_Rom_Horse_Archers
3c_roman_empire,3c_Rom_Jovianii
3c_gallic_empire,3c_Rom_Large_Onager
3c_gallicclient,3c_Rom_Large_Onager
3c_numidian,3c_Rom_Large_Onager
3c_palmyrene_empire,3c_Rom_Large_Onager
3c_roman,3c_Rom_Large_Onager
3c_roman_empire,3c_Rom_Large_Onager
3c_roman_empire,3c_Rom_Light_Artillery_Quenquereme
3c_gallic_empire,3c_Rom_Light_Roman_Skirmishers
3c_gallicclient,3c_Rom_Light_Roman_Skirmishers
3c_roman,3c_Rom_Light_Roman_Skirmishers
3c_roman_empire,3c_Rom_Light_Roman_Skirmishers
3c_roman_empire,3c_Rom_Missile_Quinquereme
3c_gallicclient,3c_Rom_Missile_Quinquereme_commander
3c_roman,3c_Rom_Missile_Quinquereme_commander
3c_roman_empire,3c_Rom_Missile_Quinquereme_commander
3c_roman,3c_Rom_Missile_Trireme
3c_roman_empire,3c_Rom_Missile_Trireme
3c_gallic_empire,3c_Rom_Onager
3c_gallicclient,3c_Rom_Onager
3c_numidian,3c_Rom_Onager
3c_palmyrene_empire,3c_Rom_Onager
3c_roman,3c_Rom_Onager
3c_roman_empire,3c_Rom_Onager
3c_gallic_empire,3c_Rom_Onager_Bastion
3c_gallicclient,3c_Rom_Onager_Bastion
3c_numidian,3c_Rom_Onager_Bastion
3c_palmyrene_empire,3c_Rom_Onager_Bastion
3c_roman,3c_Rom_Onager_Bastion
3c_roman_empire,3c_Rom_Onager_Bastion
3c_gallic_empire,3c_Rom_Pikemen
3c_gallicclient,3c_Rom_Pikemen
3c_palmyrene_empire,3c_Rom_Pikemen
3c_roman,3c_Rom_Pikemen
3c_roman_empire,3c_Rom_Pikemen
3c_gallic_empire,3c_Rom_Polybolos
3c_gallicclient,3c_Rom_Polybolos
3c_numidian,3c_Rom_Polybolos
3c_palmyrene_empire,3c_Rom_Polybolos
3c_roman,3c_Rom_Polybolos
3c_roman_empire,3c_Rom_Polybolos
3c_roman_empire,3c_Rom_Praetorian_Cavalry
3c_gallicclient,3c_Rom_Praetorian_Cavalry_commander
3c_roman,3c_Rom_Praetorian_Cavalry_commander
3c_roman_empire,3c_Rom_Praetorian_Cavalry_commander
3c_roman_empire,3c_Rom_Praetorian_Guard
3c_roman,3c_Rom_Pursuit_Trihemolia
3c_roman_empire,3c_Rom_Pursuit_Trihemolia
3c_roman,3c_Rom_Raiding_Hemioloa
3c_roman_empire,3c_Rom_Raiding_Hemioloa
3c_gallicclient,3c_Rom_Roman_Legionaries
3c_roman,3c_Rom_Roman_Legionaries
3c_roman_empire,3c_Rom_Roman_Legionaries
3c_gallicclient,3c_Rom_Roman_Legionary_Cavalry
3c_roman,3c_Rom_Roman_Legionary_Cavalry
3c_roman_empire,3c_Rom_Roman_Legionary_Cavalry
3c_gallicclient,3c_Rom_Roman_Legionary_Cavalry_commander
3c_roman,3c_Rom_Roman_Legionary_Cavalry_commander
3c_roman_empire,3c_Rom_Roman_Legionary_Cavalry_commander
3c_gallicclient,3c_Rom_Roman_Levies
3c_roman,3c_Rom_Roman_Levies
3c_roman_empire,3c_Rom_Roman_Levies
3c_gallic_empire,3c_Rom_Scorpion_Bastion
3c_gallicclient,3c_Rom_Scorpion_Bastion
3c_numidian,3c_Rom_Scorpion_Bastion
3c_palmyrene_empire,3c_Rom_Scorpion_Bastion
3c_roman,3c_Rom_Scorpion_Bastion
3c_roman_empire,3c_Rom_Scorpion_Bastion
3c_roman,3c_Rom_Scorpion_Trireme
3c_roman_empire,3c_Rom_Scorpion_Trireme
3c_gallicclient,3c_Rom_Slingers
3c_roman,3c_Rom_Slingers
3c_roman_empire,3c_Rom_Slingers
3c_gallic_empire,3c_Rom_Spear_Gladiators
3c_palmyrene_empire,3c_Rom_Spear_Gladiators
3c_roman_empire,3c_Rom_Spear_Gladiators
3c_roman_empire,3c_Rom_Tower_Hexareme
3c_roman,3c_Rom_Tower_Hexareme_commander
3c_roman_empire,3c_Rom_Tower_Hexareme_commander
3c_gallic_empire,3c_Rom_Vigiles
3c_gallicclient,3c_Rom_Vigiles
3c_roman,3c_Rom_Vigiles
3c_roman_empire,3c_Rom_Vigiles
3c_gallic_empire,3c_Rom_War_Dogs
3c_gallicclient,3c_Rom_War_Dogs
3c_roman,3c_Rom_War_Dogs
3c_roman_empire,3c_Rom_War_Dogs
3c_sabaean,3c_Sab_Assault_Dieres
3c_sabaean,3c_Sab_Assault_Hemiolia
3c_sabaean,3c_Sab_Assault_Trieres
3c_sabaean,3c_Sab_Assault_Trieres_commander
3c_sabaean,3c_Sab_Missile_Trieres
3c_sabaean,3c_Sab_Sabean_Archers
3c_sabaean,3c_Sab_Sabean_Armoured_Spearmen
3c_sabaean,3c_Sab_Sabean_Cavalry
3c_sabaean,3c_Sab_Sabean_Cavalry_commander
3c_sabaean,3c_Sab_Sabean_Javelinmen
3c_sabaean,3c_Sab_Sabean_Spearmen
3c_sassanid_empire,3c_Sas_Anatolian_Slingers
3c_sassanid_empire,3c_Sas_Armoured_Camel_Archers
3c_sassanid_empire,3c_Sas_Armoured_Indian_War_Elephants
3c_sassanid_empire,3c_Sas_Armoured_Indian_War_Elephants_commander
3c_sassanid_empire,3c_Sas_Artillery_Penteres
3c_sassanid_empire,3c_Sas_Assault_Dieres
3c_sassanid_empire,3c_Sas_Assault_Hexeres
3c_sassanid_empire,3c_Sas_Assault_Hexeres_commander
3c_sassanid_empire,3c_Sas_Assault_Tetreres
3c_palmyrene_empire,3c_Sas_Camel_Archers
3c_sassanid_empire,3c_Sas_Camel_Archers
3c_sassanid_empire,3c_Sas_Camel_Cataphracts
3c_sassanid_empire,3c_Sas_Camel_Spearmen
3c_sassanid_empire,3c_Sas_Daylamite_Cavalry
3c_sassanid_empire,3c_Sas_Daylamite_Infantry
3c_sassanid_empire,3c_Sas_Eastern_Horse_Archers
3c_sassanid_empire,3c_Sas_Eastern_Horse_Skirmishers
3c_sassanid_empire,3c_Sas_Eastern_Scouts
3c_sassanid_empire,3c_Sas_Elite_Savaran_Cavalry
3c_sassanid_empire,3c_Sas_Fire_Pot_Dieres
3c_sassanid_empire,3c_Sas_Grivpanvar_Cataphracts
3c_sassanid_empire,3c_Sas_Gyan_Avspar
3c_sassanid_empire,3c_Sas_Gyan_Avspar_commander
3c_sassanid_empire,3c_Sas_Hamspah_Infantry
3c_sassanid_empire,3c_Sas_Immortal_Infantry
3c_sassanid_empire,3c_Sas_Immortal_Infantry_Guard
3c_sassanid_empire,3c_Sas_Immortal_Spear_Guard
3c_sassanid_empire,3c_Sas_Immortal_Spears
3c_sassanid_empire,3c_Sas_Indian_War_Elephants
3c_sassanid_empire,3c_Sas_Kurdish_Archers
3c_sassanid_empire,3c_Sas_Light_Artillery_Penteres
3c_sassanid_empire,3c_Sas_Missile_Penteres
3c_sassanid_empire,3c_Sas_Missile_Penteres_commander
3c_sassanid_empire,3c_Sas_Missile_Trieres
3c_sassanid_empire,3c_Sas_Persian_Horse_Archers
3c_sassanid_empire,3c_Sas_Persian_Light_Infantry
3c_sassanid_empire,3c_Sas_Persian_Skirmishers
3c_sassanid_empire,3c_Sas_Persian_Spearmen
3c_sassanid_empire,3c_Sas_Pursuit_Trihemiolia
3c_sassanid_empire,3c_Sas_Pushtighban_Cataphracts
3c_sassanid_empire,3c_Sas_Raiding_Hemiolia
3c_sassanid_empire,3c_Sas_Royal_Archers
3c_sassanid_empire,3c_Sas_Royal_Sassanian_Archers
3c_sassanid_empire,3c_Sas_Royal_Sassanian_Archers_commander
3c_sassanid_empire,3c_Sas_Sassanian_Levy_Spearmen
3c_sassanid_empire,3c_Sas_Savaran_Cataphracts
3c_sassanid_empire,3c_Sas_Savaran_Cavalry
3c_sassanid_empire,3c_Sas_Scorpion_Penteres
3c_sassanid_empire,3c_Sas_Scorpion_Trieres
3c_sassanid_empire,3c_Sas_Tower_Hexeres
3c_sassanid_empire,3c_Sas_Tower_Penteres
3c_sassanid_empire,3c_Sas_Zhayedan_Immortals
3c_sassanid_empire,3c_Sas_Zhayedan_Immortals_commander
3c_saxones,3c_Sax_Assault_Raider
3c_saxones,3c_Sax_Assault_Raider_Geoguth
3c_saxones,3c_Sax_Duguth_Spearmen
3c_saxones,3c_Sax_Duguth_Swordsmen
3c_saxones,3c_Sax_Elite_Saxon_Javelinmen
3c_saxones,3c_Sax_Gedriht_Spearmen
3c_saxones,3c_Sax_Gedriht_Spearmen_commander
3c_saxones,3c_Sax_Gedriht_Swordsmen
3c_saxones,3c_Sax_Gedriht_Swordsmen_commander
3c_saxones,3c_Sax_Geoguth_Spearmen
3c_saxones,3c_Sax_Geoguth_Warriors
3c_saxones,3c_Sax_Germanic_Archers
3c_saxones,3c_Sax_Heavy_Assault_Raider
3c_saxones,3c_Sax_Heavy_Assault_Raider_Gedriht
3c_saxones,3c_Sax_Heavy_Assault_Raider_commander
3c_saxones,3c_Sax_Medium_Assault_Raider
3c_saxones,3c_Sax_Medium_Assault_Raider_Duguth
3c_saxones,3c_Sax_Medium_Germanic_Raider
3c_saxones,3c_Sax_Medium_Missile_Raider
3c_saxones,3c_Sax_Medium_Missile_Raider_commander
3c_saxones,3c_Sax_Missile_Raider
3c_saxones,3c_Sax_Noble_Saxon_Cavalry
3c_saxones,3c_Sax_Noble_Saxon_Cavalry_commander
3c_saxones,3c_Sax_Saxon_Bows
3c_saxones,3c_Sax_Saxon_Mounted_Warband
3c_saxones,3c_Sax_Saxon_Raiders
3c_steppe,3c_Ste_Assault_Raider
3c_alani,3c_Ste_Ballista
3c_steppe,3c_Ste_Ballista
3c_alani,3c_Ste_Ballista_Bastion
3c_steppe,3c_Ste_Ballista_Bastion
3c_steppe,3c_Ste_Medium_Assault_Raider
3c_steppe,3c_Ste_Missile_Raider
3c_steppe,3c_Ste_Missile_Raider_commander
3c_steppe,3c_Ste_Sarmatian_Horse_Archers
3c_alani,3c_Ste_Sarmatian_Light_Cavalry
3c_steppe,3c_Ste_Sarmatian_Light_Cavalry
3c_steppe,3c_Ste_Steppe_Cavalry
3c_steppe,3c_Ste_Steppe_Nobles
3c_steppe,3c_Ste_Steppe_Nobles_commander
3c_steppe,3c_Ste_Steppe_Slingers
3c_steppe,3c_Ste_Steppe_Spearmen
3c_alani,3c_Ste_Steppe_War_Dogs
3c_steppe,3c_Ste_Steppe_Warriors
aethiopian,Aet_Cav
dk_kushite,Aet_Cav
aethiopian,Aet_Sword_Six
dk_kushite,Aet_Sword_Six
aethiopian,Aet_Sword
dk_kushite,Aet_Sword
aethiopian,Afr_Archers_Five_Lft_Bow
african,Afr_Archers_Five_Lft_Bow
numidian,Afr_Archers_Five_Lft_Bow
aethiopian,Afr_Archers_Five
african,Afr_Archers_Five
numidian,Afr_Archers_Five
aethiopian,Afr_Archers
african,Afr_Archers
dk_kushite,Afr_Archers
numidian,Afr_Archers
aethiopian,Afr_Ballista_Bastion
african,Afr_Ballista_Bastion
dk_kushite,Afr_Ballista_Bastion
dk_numidian,Afr_Ballista_Bastion
numidian,Afr_Ballista_Bastion
aethiopian,Afr_Ballista_Five
african,Afr_Ballista_Five
dk_kushite,Afr_Ballista_Five
dk_numidian,Afr_Ballista_Five
numidian,Afr_Ballista_Five
aethiopian,Afr_Ballista
african,Afr_Ballista
dk_kushite,Afr_Ballista
dk_numidian,Afr_Ballista
numidian,Afr_Ballista
african,Afr_Chariot_Raiders
aethiopian,Afr_Cheiroballistra
african,Afr_Cheiroballistra
dk_kushite,Afr_Cheiroballistra
dk_numidian,Afr_Cheiroballistra
carthaginian,Afr_Elephants
ptolemaic,Afr_Elephants
ptolemaic_cyrenaica,Afr_Elephants
aethiopian,Afr_Giant_Ballista
african,Afr_Giant_Ballista
dk_kushite,Afr_Giant_Ballista
dk_numidian,Afr_Giant_Ballista
numidian,Afr_Giant_Ballista
african,Afr_Javelinmen_One_Halfer
african,Afr_Javelinmen_Two_Halfer
aethiopian,Afr_Javelinmen
african,Afr_Javelinmen
aethiopian,Afr_Large_Onager
african,Afr_Large_Onager
dk_kushite,Afr_Large_Onager
dk_numidian,Afr_Large_Onager
numidian,Afr_Large_Onager
african,Afr_Large_Shield_Warriors
aethiopian,Afr_Levy_Spear
african,Afr_Levy_Spear
dk_numidian,Afr_Numidian_Cav
numidian,Afr_Numidian_Cav
dk_numidian,Afr_Numidian_Noble_Cav
numidian,Afr_Numidian_Noble_Cav
aethiopian,Afr_Onager_Bastion
african,Afr_Onager_Bastion
dk_kushite,Afr_Onager_Bastion
dk_numidian,Afr_Onager_Bastion
numidian,Afr_Onager_Bastion
aethiopian,Afr_Onager_Five
african,Afr_Onager_Five
dk_kushite,Afr_Onager_Five
dk_numidian,Afr_Onager_Five
numidian,Afr_Onager_Five
aethiopian,Afr_Onager
african,Afr_Onager
dk_kushite,Afr_Onager
dk_numidian,Afr_Onager
numidian,Afr_Onager
aethiopian,Afr_Scorpion_Bastion
african,Afr_Scorpion_Bastion
dk_kushite,Afr_Scorpion_Bastion
dk_numidian,Afr_Scorpion_Bastion
numidian,Afr_Scorpion_Bastion
aethiopian,Afr_Scorpion
african,Afr_Scorpion
dk_kushite,Afr_Scorpion
dk_numidian,Afr_Scorpion
numidian,Afr_Scorpion
african,Afr_Skirm_Cav
aethiopian,Afr_Slingers_Three_Scorpio
african,Afr_Slingers_Three_Scorpio
dk_numidian,Afr_Slingers_Three_Scorpio
numidian,Afr_Slingers_Three_Scorpio
aethiopian,Afr_Slingers_Three
african,Afr_Slingers_Three
dk_numidian,Afr_Slingers_Three
numidian,Afr_Slingers_Three
aethiopian,Afr_Spear_Two_Fire_Pots
african,Afr_Spear_Two_Fire_Pots
aethiopian,Afr_Spear_Two
african,Afr_Spear_Two
aethiopian,Afr_Tribal_Slingers
african,Afr_Tribal_Slingers
dk_numidian,Afr_Tribal_Slingers
numidian,Afr_Tribal_Slingers
aethiopian,Afr_Tribesmen
african,Afr_Tribesmen
dk_kushite,Afr_Tribesmen
dk_numidian,Afr_Tribesmen
numidian,Afr_Tribesmen
carthaginian,Afr_War_Elephants
ptolemaic,Afr_War_Elephants
ptolemaic_cyrenaica,Afr_War_Elephants
african,Afr_Warriors_Six
arabian,Ara_Camel_Archers
dk_nabatean,Ara_Camel_Archers
dk_sabaean,Ara_Camel_Archers
parthian,Ara_Camel_Archers
ptolemaic,Ara_Camel_Archers
ptolemaic_cyrenaica,Ara_Camel_Archers
seleucid,Ara_Camel_Archers
arabian,Ara_Camel_Spear
dk_nabatean,Ara_Camel_Spear
dk_sabaean,Ara_Camel_Spear
parthian,Ara_Camel_Spear
ptolemaic,Ara_Camel_Spear
ptolemaic_cyrenaica,Ara_Camel_Spear
seleucid,Ara_Camel_Spear
arabian,Ara_Cav
dk_nabatean,Ara_Cav
dk_sabaean,Ara_Cav
arabian,Ara_Levy_Skirm
dk_nabatean,Ara_Levy_Skirm
dk_sabaean,Ara_Levy_Skirm
arabian,Ara_Levy_Spear
dk_nabatean,Ara_Levy_Spear
arabian,Ara_Noble_Sword
dk_nabatean,Ara_Noble_Sword
dk_sabaean,Ara_Noble_Sword
arabian,Ara_Skirm_Thee
dk_nabatean,Ara_Skirm_Thee
dk_sabaean,Ara_Skirm_Thee
arabian,Ara_Skirm_Three_Scorpio
dk_nabatean,Ara_Skirm_Three_Scorpio
dk_sabaean,Ara_Skirm_Three_Scorpio
arabian,Ara_Slingers_Five_Dbl_Scorpio
arabian,Ara_Slingers_Five_Lft_Bow
arabian,Ara_Slingers_Five
arabian,Ara_Slingers
dk_nabatean,Ara_Slingers
dk_sabaean,Ara_Slingers
arabian,Ara_Spear_Four
arabian,Ara_Spear_Two_Fire_Pots
dk_nabatean,Ara_Spear_Two_Fire_Pots
arabian,Ara_Spear_Two
dk_nabatean,Ara_Spear_Two
arabian,Ara_Tribes_One_Halfer
dk_nabatean,Ara_Tribes_One_Halfer
dk_sabaean,Ara_Tribes_One_Halfer
arabian,Ara_Tribes_People
dk_nabatean,Ara_Tribes_People
dk_sabaean,Ara_Tribes_People
arabian,Ara_Tribes_Two_Halfer
dk_nabatean,Ara_Tribes_Two_Halfer
dk_sabaean,Ara_Tribes_Two_Halfer
hannibal_rome,Aux_Afr_Archers_Three
roman,Aux_Afr_Archers_Three
roman_emperor,Aux_Afr_Archers_Three
hannibal_rome,Aux_Afr_Archers
roman,Aux_Afr_Archers
roman_emperor,Aux_Afr_Archers
hannibal_rome,Aux_Afr_Cav
roman,Aux_Afr_Cav
roman_emperor,Aux_Afr_Cav
hannibal_rome,Aux_Afr_Elephant
roman,Aux_Afr_Elephant
roman_emperor,Aux_Afr_Elephant
hannibal_rome,Aux_Afr_Spr_Two
roman,Aux_Afr_Spr_Two
roman_emperor,Aux_Afr_Spr_Two
hannibal_rome,Aux_Afr_Spr
roman,Aux_Afr_Spr
roman_emperor,Aux_Afr_Spr
roman,Aux_Ara_Camel_Archers
roman_emperor,Aux_Ara_Camel_Archers
roman,Aux_Ara_Camel_Spear
roman_emperor,Aux_Ara_Camel_Spear
roman,Aux_Ara_Cav
roman_emperor,Aux_Ara_Cav
roman,Aux_Ara_Spr_Two
roman_emperor,Aux_Ara_Spr_Two
roman,Aux_Ara_Spr
roman_emperor,Aux_Ara_Spr
roman,Aux_Bac_Hillmen_Two
roman_emperor,Aux_Bac_Hillmen_Two
roman,Aux_Bac_Hillmen
roman_emperor,Aux_Bac_Hillmen
roman,Aux_Bac_Light_Horse
roman_emperor,Aux_Bac_Light_Horse
roman,Aux_Bri_Scout_Riders
roman_emperor,Aux_Bri_Scout_Riders
roman,Aux_Bri_Slingers_Three
roman_emperor,Aux_Bri_Slingers_Three
roman,Aux_Bri_Slingers
roman_emperor,Aux_Bri_Slingers
roman,Aux_Bri_Spear_Band_Two
roman_emperor,Aux_Bri_Spear_Band_Two
roman,Aux_Bri_Spear_Band
roman_emperor,Aux_Bri_Spear_Band
CiG_roman_rebels,Aux_Cav
roman,Aux_Cav
roman_emperor,Aux_Cav
hannibal_rome,Aux_Cel_Axe_Warriors_Two
roman,Aux_Cel_Axe_Warriors_Two
roman_emperor,Aux_Cel_Axe_Warriors_Two
hannibal_rome,Aux_Cel_Axe_Warriors
roman,Aux_Cel_Axe_Warriors
roman_emperor,Aux_Cel_Axe_Warriors
hannibal_rome,Aux_Cel_Light_Horse
roman,Aux_Cel_Light_Horse
roman_emperor,Aux_Cel_Light_Horse
hannibal_rome,Aux_Cel_Naked_Swords
roman,Aux_Cel_Naked_Swords
roman_emperor,Aux_Cel_Naked_Swords
hannibal_rome,Aux_Cel_Short_Swords
roman,Aux_Cel_Short_Swords
roman_emperor,Aux_Cel_Short_Swords
hannibal_rome,Aux_Cel_Skirm_Three
roman,Aux_Cel_Skirm_Three
roman_emperor,Aux_Cel_Skirm_Three
hannibal_rome,Aux_Cel_Skirm
roman,Aux_Cel_Skirm
roman_emperor,Aux_Cel_Skirm
hannibal_rome,Aux_Cel_Warriors_Two
roman,Aux_Cel_Warriors_Two
roman_emperor,Aux_Cel_Warriors_Two
hannibal_rome,Aux_Cel_Warriors
roman,Aux_Cel_Warriors
roman_emperor,Aux_Cel_Warriors
roman,Aux_Dac_Bowmen_Three
roman_emperor,Aux_Dac_Bowmen_Three
roman,Aux_Dac_Bowmen
roman_emperor,Aux_Dac_Bowmen
roman,Aux_Dac_Falxmen
roman_emperor,Aux_Dac_Falxmen
roman,Aux_Dac_Skirm
roman_emperor,Aux_Dac_Skirm
roman,Aux_Dac_Spear_Horsemen
roman_emperor,Aux_Dac_Spear_Horsemen
roman,Aux_Dac_Spears_Two
roman_emperor,Aux_Dac_Spears_Two
roman,Aux_Dac_Spears
roman_emperor,Aux_Dac_Spears
roman,Aux_Eas_Cappadocian_Cav
roman_emperor,Aux_Eas_Cappadocian_Cav
roman,Aux_Eas_Hillmen_Two
roman_emperor,Aux_Eas_Hillmen_Two
roman,Aux_Eas_Hillmen
roman_emperor,Aux_Eas_Hillmen
roman,Aux_Eas_Horse_Skirm
roman_emperor,Aux_Eas_Horse_Skirm
roman,Aux_Eas_Javelinmen_Three
roman_emperor,Aux_Eas_Javelinmen_Three
roman,Aux_Eas_Javelinmen
roman_emperor,Aux_Eas_Javelinmen
roman,Aux_Egy_Archers_Five
roman_emperor,Aux_Egy_Archers_Five
roman,Aux_Egy_Archers
roman_emperor,Aux_Egy_Archers
roman,Aux_Egy_Infantry_Four
roman_emperor,Aux_Egy_Infantry_Four
roman,Aux_Egy_Infantry
roman_emperor,Aux_Egy_Infantry
hannibal_rome,Aux_Gal_Gallic_Hunters
roman,Aux_Gal_Gallic_Hunters
roman_emperor,Aux_Gal_Gallic_Hunters
hannibal_rome,Aux_Gal_Light_Horse
roman,Aux_Gal_Light_Horse
roman_emperor,Aux_Gal_Light_Horse
hannibal_rome,Aux_Gal_Noble_Horse
roman,Aux_Gal_Noble_Horse
roman_emperor,Aux_Gal_Noble_Horse
hannibal_rome,Aux_Gal_Warriors_Two
roman,Aux_Gal_Warriors_Two
roman_emperor,Aux_Gal_Warriors_Two
hannibal_rome,Aux_Gal_Warriors
roman,Aux_Gal_Warriors
roman_emperor,Aux_Gal_Warriors
roman,Aux_Ger_Longbow_Hunters_Three
roman_emperor,Aux_Ger_Longbow_Hunters_Three
roman,Aux_Ger_Longbow_Hunters
roman_emperor,Aux_Ger_Longbow_Hunters
roman,Aux_Ger_Scout_Riders
roman_emperor,Aux_Ger_Scout_Riders
roman,Aux_Ger_Spear_Brothers_Two
roman_emperor,Aux_Ger_Spear_Brothers_Two
roman,Aux_Ger_Spear_Brothers
roman_emperor,Aux_Ger_Spear_Brothers
hannibal_rome,Aux_Gre_Citizen_Cav
roman,Aux_Gre_Citizen_Cav
roman_emperor,Aux_Gre_Citizen_Cav
hannibal_rome,Aux_Gre_Cretan_Archers_Five
roman,Aux_Gre_Cretan_Archers_Five
roman_emperor,Aux_Gre_Cretan_Archers_Five
hannibal_rome,Aux_Gre_Cretan_Archers
roman,Aux_Gre_Cretan_Archers
roman_emperor,Aux_Gre_Cretan_Archers
hannibal_rome,Aux_Gre_Hoplites_Four
roman,Aux_Gre_Hoplites_Four
roman_emperor,Aux_Gre_Hoplites_Four
hannibal_rome,Aux_Gre_Hoplites
roman,Aux_Gre_Hoplites
roman_emperor,Aux_Gre_Hoplites
hannibal_rome,Aux_Gre_Peltasts_Five
roman,Aux_Gre_Peltasts_Five
roman_emperor,Aux_Gre_Peltasts_Five
hannibal_rome,Aux_Gre_Peltasts
roman,Aux_Gre_Peltasts
roman_emperor,Aux_Gre_Peltasts
hannibal_rome,Aux_Gre_Rhodian_Slingers_Five
roman,Aux_Gre_Rhodian_Slingers_Five
roman_emperor,Aux_Gre_Rhodian_Slingers_Five
hannibal_rome,Aux_Gre_Rhodian_Slingers
roman,Aux_Gre_Rhodian_Slingers
roman_emperor,Aux_Gre_Rhodian_Slingers
hannibal_rome,Aux_Gre_Tarantine_cav
roman,Aux_Gre_Tarantine_cav
roman_emperor,Aux_Gre_Tarantine_cav
hannibal_rome,Aux_Ibe_Balearic_Slingers_Three
roman,Aux_Ibe_Balearic_Slingers_Three
roman_emperor,Aux_Ibe_Balearic_Slingers_Three
hannibal_rome,Aux_Ibe_Balearic_Slingers
roman,Aux_Ibe_Balearic_Slingers
roman_emperor,Aux_Ibe_Balearic_Slingers
hannibal_rome,Aux_Ibe_Cantabrian_Cav
roman,Aux_Ibe_Cantabrian_Cav
roman_emperor,Aux_Ibe_Cantabrian_Cav
hannibal_rome,Aux_Ibe_Cav
roman,Aux_Ibe_Cav
roman_emperor,Aux_Ibe_Cav
hannibal_rome,Aux_Ibe_Scutarii_Cav
roman,Aux_Ibe_Scutarii_Cav
roman_emperor,Aux_Ibe_Scutarii_Cav
hannibal_rome,Aux_Ibe_Scutarii
roman,Aux_Ibe_Scutarii
roman_emperor,Aux_Ibe_Scutarii
hannibal_rome,Aux_Ibe_Slingers_Three
roman,Aux_Ibe_Slingers_Three
roman_emperor,Aux_Ibe_Slingers_Three
hannibal_rome,Aux_Ibe_Slingers
roman,Aux_Ibe_Slingers
roman_emperor,Aux_Ibe_Slingers
hannibal_rome,Aux_Ibe_Sword_Two
roman,Aux_Ibe_Sword_Two
roman_emperor,Aux_Ibe_Sword_Two
hannibal_rome,Aux_Ibe_Sword
roman,Aux_Ibe_Sword
roman_emperor,Aux_Ibe_Sword
roman,Aux_Ill_Cav
roman_emperor,Aux_Ill_Cav
roman,Aux_Ill_Coastal_Levies_Two
roman_emperor,Aux_Ill_Coastal_Levies_Two
roman,Aux_Ill_Coastal_Levies
roman_emperor,Aux_Ill_Coastal_Levies
roman,Aux_Ill_Raiders_Two
roman_emperor,Aux_Ill_Raiders_Two
roman,Aux_Ill_Raiders
roman_emperor,Aux_Ill_Raiders
roman,Aux_Ind_War_Elephant
roman_emperor,Aux_Ind_War_Elephant
CiG_roman_rebels,Aux_Infantry
roman,Aux_Infantry_Two
roman_emperor,Aux_Infantry_Two
roman,Aux_Infantry
roman_emperor,Aux_Infantry
hannibal_rome,Aux_Ita_Socii_Equites_Extraordinarii
roman,Aux_Ita_Socii_Equites_Extraordinarii
roman_emperor,Aux_Ita_Socii_Equites_Extraordinarii
hannibal_rome,Aux_Ita_Socii_Equites
roman,Aux_Ita_Socii_Equites
roman_emperor,Aux_Ita_Socii_Equites
hannibal_rome,Aux_Ita_Socii_Extraordinarii_Four
roman,Aux_Ita_Socii_Extraordinarii_Four
roman_emperor,Aux_Ita_Socii_Extraordinarii_Four
hannibal_rome,Aux_Ita_Socii_Extraordinarii
roman,Aux_Ita_Socii_Extraordinarii
roman_emperor,Aux_Ita_Socii_Extraordinarii
hannibal_rome,Aux_Ita_Socii_Hastati_Four
roman,Aux_Ita_Socii_Hastati_Four
roman_emperor,Aux_Ita_Socii_Hastati_Four
hannibal_rome,Aux_Ita_Socii_Hastati
roman,Aux_Ita_Socii_Hastati
roman_emperor,Aux_Ita_Socii_Hastati
hannibal_rome,Aux_Num_Cav
roman,Aux_Num_Cav
roman_emperor,Aux_Num_Cav
hannibal_rome,Aux_Num_Javelinmen_Three
roman,Aux_Num_Javelinmen_Three
roman_emperor,Aux_Num_Javelinmen_Three
hannibal_rome,Aux_Num_Javelinmen
roman,Aux_Num_Javelinmen
roman_emperor,Aux_Num_Javelinmen
roman,Aux_Par_Horse_Archers
